Yazı görüntüsü,Yazı başlığı,Yayınlama tarihi,Yazı görüntülenmeleri,Tekil ziyaretçiler,Yorumlar,Beğeniler,wix_url,live_headline,live_published_date,wix_visible_author,wix_author_profile_url,resolution_status,match_method,notes,manual_search_query
"https://static.wixstatic.com/media/af6835_cff8e2d1833c405cba61335b1afe07ad~mv2.png/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/af6835_cff8e2d1833c405cba61335b1afe07ad~mv2.png",Çocuk süper kahraman Barbie / Invincible Presenting: Atom Eve,07.08.2023,10,10,0,0,https://www.benizledim.com/post/çocuk-süper-kahraman-barbie-invincible-presenting-atom-eve,Çocuk süper kahraman Barbie / Invincible Presenting: Atom Eve,2023-08-07T13:23:34.697Z,Hüseyin Emre Sepetci,https://www.benizledim.com/profile/huseyinemresepetci/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Çocuk süper kahraman Barbie / Invincible Presenting: Atom Eve"""
"https://static.wixstatic.com/media/af6835_4c9f643f6b014c768706bd523192885e~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/af6835_4c9f643f6b014c768706bd523192885e~mv2.jpg",Sit-Com'lar komik midir? Bir Sit-Com neden izlenilir?,09.09.2023,10,10,0,0,https://www.benizledim.com/post/sit-com-lar-komik-midir-bir-sit-com-neden-izlenilir,Sit-Com'lar komik midir? Bir Sit-Com neden izlenilir?,2023-09-09T11:18:31.388Z,Hüseyin Emre Sepetci,https://www.benizledim.com/profile/huseyinemresepetci/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Sit-Com'lar komik midir? Bir Sit-Com neden izlenilir?"""
"https://static.wixstatic.com/media/e2372f_1f91cc3362c44707b27640162a651cbf~mv2.jpeg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/e2372f_1f91cc3362c44707b27640162a651cbf~mv2.jpeg",John Doe: Vigilante,21.09.2022,10,9,0,0,https://www.benizledim.com/post/john-doe-vigilante,John Doe: Vigilante,2022-09-21T11:06:06.958Z,Gökçe Serim,https://www.benizledim.com/profile/serimgokce/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""John Doe: Vigilante"""
"https://static.wixstatic.com/media/61dd5d_d2a0d209627541089b71d60c233605a5~mv2.png/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/61dd5d_d2a0d209627541089b71d60c233605a5~mv2.png",Müzik Belgeselleri -1: Woodstock '99: Tam Bir Felaket (2022),03.09.2022,9,9,0,0,https://www.benizledim.com/post/müzik-belgeselleri-1-woodstock-99-tam-bir-felaket-2022,Müzik Belgeselleri -1: Woodstock '99: Tam Bir Felaket (2022),2022-09-03T15:08:39.322Z,Gurur Sönmez,https://www.benizledim.com/profile/gurursonmez/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Müzik Belgeselleri -1: Woodstock '99: Tam Bir Felaket (2022)"""
"https://static.wixstatic.com/media/2031bc_6ddfbcd5cd154207b7495f78610719f6~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_6ddfbcd5cd154207b7495f78610719f6~mv2.jpg",How Many After Credits Scenes in Aquaman 2 ?,21.12.2023,9,9,0,0,,,,,,missing_live_match,,,"site:benizledim.com/post ""How Many After Credits Scenes in Aquaman 2 ?"""
"https://static.wixstatic.com/media/2031bc_28ab44bd9a1646429c9fc644ee26beee~mv2.webp/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_28ab44bd9a1646429c9fc644ee26beee~mv2.webp",Tales of the Jedi - Nasıl gerçek bir Jedi olunur?,28.10.2022,9,7,0,0,https://www.benizledim.com/post/tales-of-the-jedi,Tales of the Jedi - Nasıl gerçek bir Jedi olunur?,2022-10-27T21:20:45.594Z,Alphan Karabat,https://www.benizledim.com/profile/alphankarabat/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Tales of the Jedi - Nasıl gerçek bir Jedi olunur?"""
"https://static.wixstatic.com/media/6d029e_0011ab878f8c4957bceafec95e7783b5~mv2.jpeg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/6d029e_0011ab878f8c4957bceafec95e7783b5~mv2.jpeg",Dark Knight Üçlemesi ve Batman,20.11.2022,9,9,0,0,https://www.benizledim.com/post/dark-knight-üçlemesi-ve-batman,Dark Knight Üçlemesi ve Batman,2022-11-20T16:04:58.299Z,İris Eryılmaz,https://www.benizledim.com/profile/iriseryilmaz/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Dark Knight Üçlemesi ve Batman"""
"https://static.wixstatic.com/media/2031bc_92771cb7fecd41aeaa424721f60030b6~mv2.png/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_92771cb7fecd41aeaa424721f60030b6~mv2.png",Invincible 4. Sezon Ne Zaman Geliyor?,14.03.2025,9,9,0,0,https://www.benizledim.com/post/invincible-4-sezon-ne-zaman-geliyor,Invincible 4. Sezon Ne Zaman Geliyor?,2025-03-14T11:29:28.251Z,Alphan Karabat,https://www.benizledim.com/profile/alphankarabat/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Invincible 4. Sezon Ne Zaman Geliyor?"""
"https://static.wixstatic.com/media/2031bc_dc654904db734afda0af2f84dcb5ca2d~mv2.jpeg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_dc654904db734afda0af2f84dcb5ca2d~mv2.jpeg",Asteriks! Üzme Beni.,03.08.2023,8,7,0,0,https://www.benizledim.com/post/asteriks-2023,Asteriks! Üzme Beni.,2023-08-03T20:01:34.577Z,Alphan Karabat,https://www.benizledim.com/profile/alphankarabat/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Asteriks! Üzme Beni."""
"https://static.wixstatic.com/media/2031bc_c1e5406cb2af44abb2a5b2c30f267e76~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_c1e5406cb2af44abb2a5b2c30f267e76~mv2.jpg",The Marvels - Analizi / İncelemesi,11.11.2023,8,7,0,0,https://www.benizledim.com/post/the-marvels,The Marvels - Analizi / İncelemesi,2023-11-11T10:30:22.234Z,Alphan Karabat,https://www.benizledim.com/profile/alphankarabat/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""The Marvels - Analizi / İncelemesi"""
"https://static.wixstatic.com/media/2031bc_5e497b0c08f14ccca85dcdd606ce12a5~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_5e497b0c08f14ccca85dcdd606ce12a5~mv2.jpg",Gerçek Bir Çocuk ve Vicdanı,11.09.2022,8,6,0,0,https://www.benizledim.com/post/pinokyo2022-analiz,Gerçek Bir Çocuk ve Vicdanı,2022-09-11T05:01:06.936Z,Alphan Karabat,https://www.benizledim.com/profile/alphankarabat/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Gerçek Bir Çocuk ve Vicdanı"""
"https://static.wixstatic.com/media/61dd5d_b1f3789ebd9140cfa5854aac8c133990~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/61dd5d_b1f3789ebd9140cfa5854aac8c133990~mv2.jpg",Joyland - Özgürlüğün Bedeli Olan Yer.,15.04.2023,8,7,0,0,https://www.benizledim.com/post/joyland-özgürllüğün-bedeli-olan-yer,Joyland - Özgürlüğün Bedeli Olan Yer.,2023-04-15T03:03:38.394Z,Gurur Sönmez,https://www.benizledim.com/profile/gurursonmez/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Joyland - Özgürlüğün Bedeli Olan Yer."""
"https://static.wixstatic.com/media/2031bc_7e10fd8306f344c99a517445ad05249f~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_7e10fd8306f344c99a517445ad05249f~mv2.jpg",TAIPEI  SUICIDE STORY,12.10.2022,8,8,0,0,https://www.benizledim.com/post/tai-pei-sui-ci-de-story-1,TAIPEI  SUICIDE STORY,2022-10-12T20:00:59.650Z,nevroz ürün,https://www.benizledim.com/profile/1903nev/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""TAIPEI  SUICIDE STORY"""
"https://static.wixstatic.com/media/307081_14024025ac3844b38781f3ade2d784f2~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/307081_14024025ac3844b38781f3ade2d784f2~mv2.jpg",Ayak İşleri:Her şey kontrol altındaysa yeterince hızlı gitmiyorsunuz demektir.,05.03.2023,8,6,0,0,https://www.benizledim.com/post/ayak-i-şleri-her-şey-kontrol-altındaysa-yeterince-hızlı-gitmiyorsunuz-demektir,"Ayak İşleri:Her şey kontrol altındaysa, yeterince hızlı gitmiyorsunuz demektir.",2023-03-04T21:44:07.627Z,BIZSSN,https://www.benizledim.com/profile/bizssn/profile,resolved,normalized_title,unique live title match,"site:benizledim.com/post ""Ayak İşleri:Her şey kontrol altındaysa yeterince hızlı gitmiyorsunuz demektir."""
"https://static.wixstatic.com/media/e2372f_ae8699a752d8477eac15ef5e628e0e96~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/e2372f_ae8699a752d8477eac15ef5e628e0e96~mv2.jpg",Rıza,13.11.2022,8,8,0,0,https://www.benizledim.com/post/_rıza,Rıza,2022-11-13T12:09:24.517Z,Gökçe Serim,https://www.benizledim.com/profile/serimgokce/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Rıza"""
"https://static.wixstatic.com/media/996255_7e8e63b8e61e4cda84d8db10aae166de~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/996255_7e8e63b8e61e4cda84d8db10aae166de~mv2.jpg",Tangerines /Anlamsız düşmanlıklar,03.09.2024,7,2,0,0,https://www.benizledim.com/post/tangerines-anlamsız-düşmanlıklar,Tangerines /Anlamsız düşmanlıklar,2024-09-03T15:42:07.203Z,Ceren Dere,https://www.benizledim.com/profile/cerendere9/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Tangerines /Anlamsız düşmanlıklar"""
"https://static.wixstatic.com/media/4c3f56_859640ae16694f8b8b9e78eca9c7a608~mv2.webp/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/4c3f56_859640ae16694f8b8b9e78eca9c7a608~mv2.webp",Here's What We Are Looking Forward to See in The Crown Season 5,09.11.2022,7,7,0,0,,,,,,missing_live_match,,,"site:benizledim.com/post ""Here's What We Are Looking Forward to See in The Crown Season 5"""
"https://static.wixstatic.com/media/e2372f_fc05e4f1be8546549d57bdcc9767d35b~mv2.jpeg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/e2372f_fc05e4f1be8546549d57bdcc9767d35b~mv2.jpeg",Lingui/Kutsal Bağlar,03.01.2023,7,5,0,0,https://www.benizledim.com/post/lingui-kutsal-bağlar,Lingui/Kutsal Bağlar,2023-01-03T18:41:57.526Z,Gökçe Serim,https://www.benizledim.com/profile/serimgokce/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Lingui/Kutsal Bağlar"""
"https://static.wixstatic.com/media/2031bc_6ddfbcd5cd154207b7495f78610719f6~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_6ddfbcd5cd154207b7495f78610719f6~mv2.jpg",Aquaman 2 Kaç After Credits Sahnesi Var?,21.12.2023,7,6,0,0,https://www.benizledim.com/post/aquaman-2-kaç-after-credits-sahnesi-var,Aquaman 2 Kaç After Credits Sahnesi Var?,2023-12-21T19:55:38.112Z,Alphan Karabat,https://www.benizledim.com/profile/alphankarabat/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Aquaman 2 Kaç After Credits Sahnesi Var?"""
"https://static.wixstatic.com/media/e2372f_7fbb5019adce406d8dfcf00d079fcd98~mv2.jpeg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/e2372f_7fbb5019adce406d8dfcf00d079fcd98~mv2.jpeg",Hayatboyu,28.08.2022,7,6,0,0,https://www.benizledim.com/post/hayatboyu,Hayatboyu,2022-08-28T15:30:58.172Z,Gökçe Serim,https://www.benizledim.com/profile/serimgokce/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Hayatboyu"""
"https://static.wixstatic.com/media/e2372f_305df9eeaa94405aa179f888ccf3d06c~mv2.jpeg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/e2372f_305df9eeaa94405aa179f888ccf3d06c~mv2.jpeg",Dogman,27.07.2023,7,7,0,0,https://www.benizledim.com/post/dogman,Dogman,2023-07-27T11:24:31.076Z,Gökçe Serim,https://www.benizledim.com/profile/serimgokce/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Dogman"""
"https://static.wixstatic.com/media/307081_29f4e35f91244d7f88bf63984ff96b85~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/307081_29f4e35f91244d7f88bf63984ff96b85~mv2.jpg",Büyük Balık: Hayal Gücü Zenginliğini Gerçekliğin Dar Alanına Tercih Eden Film,02.05.2023,7,6,0,0,https://www.benizledim.com/post/büyük-balık-hayal-gücü-zenginliğini-gerçekliğin-dar-alanına-tercih-eden-film,Büyük Balık: Hayal Gücü Zenginliğini Gerçekliğin Dar Alanına Tercih Eden Film,2023-05-02T16:25:59.238Z,BIZSSN,https://www.benizledim.com/profile/bizssn/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Büyük Balık: Hayal Gücü Zenginliğini Gerçekliğin Dar Alanına Tercih Eden Film"""
"https://static.wixstatic.com/media/e2372f_497201b069a847f0bb85d381cbf2de57~mv2.jpeg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/e2372f_497201b069a847f0bb85d381cbf2de57~mv2.jpeg",Izgnanie/Sürgün,23.10.2023,7,7,0,0,https://www.benizledim.com/post/izgnanie-sürgün,Izgnanie/Sürgün,2023-10-23T18:31:04.422Z,Gökçe Serim,https://www.benizledim.com/profile/serimgokce/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Izgnanie/Sürgün"""
https://manage.wix.com/analytics-ng/assets/svg/placeholder.svg,Superman (2025) Review – From Darkness to Light Back to the Core,28.08.2025,7,7,0,0,,,,,,missing_live_match,,,"site:benizledim.com/post ""Superman (2025) Review – From Darkness to Light Back to the Core"""
"https://static.wixstatic.com/media/61dd5d_4f811d1700be47d1970bb8866c99f0b8~mv2.png/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/61dd5d_4f811d1700be47d1970bb8866c99f0b8~mv2.png",Trent Reznor: Dijital Çağın Müzik Dahisi ve Film Müziği Üstadı,10.01.2025,6,4,0,0,https://www.benizledim.com/post/trent-reznor-dijital-çağın-müzik-dahisi-ve-film-müziği-üstadı,Trent Reznor: Dijital Çağın Müzik Dahisi ve Film Müziği Üstadı,2025-01-10T07:45:26.859Z,Nedir,https://www.benizledim.com/profile/61a5a6b1-f155-4490-9f1b-26bf2b325514/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Trent Reznor: Dijital Çağın Müzik Dahisi ve Film Müziği Üstadı"""
"https://static.wixstatic.com/media/2031bc_cf94991375e14897ad420f6c01033ca6~mv2.jpeg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_cf94991375e14897ad420f6c01033ca6~mv2.jpeg",Quantumania | Ant-Man İnceleme,26.02.2023,6,6,0,0,https://www.benizledim.com/post/quantumania-analiz,Quantumania | Ant-Man İnceleme,2023-02-26T07:00:51.073Z,Alphan Karabat,https://www.benizledim.com/profile/alphankarabat/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Quantumania | Ant-Man İnceleme"""
https://manage.wix.com/analytics-ng/assets/svg/placeholder.svg,Longlegs: Yavaş Ateşlenen Bir Gerilim Hızla Tükenen Bir Hikâye,09.09.2024,6,5,0,0,https://www.benizledim.com/post/longlegs-yavaş-ateşlenen-bir-gerilim-hızla-tükenen-bir-hikâye,"Longlegs: Yavaş Ateşlenen Bir Gerilim, Hızla Tükenen Bir Hikâye",2024-09-09T08:29:54.236Z,İris Eryılmaz,https://www.benizledim.com/profile/iriseryilmaz/profile,resolved,normalized_title,unique live title match,"site:benizledim.com/post ""Longlegs: Yavaş Ateşlenen Bir Gerilim Hızla Tükenen Bir Hikâye"""
"https://static.wixstatic.com/media/2031bc_338de7bb72b24e908c14bd11047e8518~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_338de7bb72b24e908c14bd11047e8518~mv2.jpg",The Marvels Kaç After Credits Var?,11.11.2023,6,6,0,0,https://www.benizledim.com/post/the-marvels-after-credits,The Marvels Kaç After Credits Var?,2023-11-11T10:48:11.620Z,Alphan Karabat,https://www.benizledim.com/profile/alphankarabat/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""The Marvels Kaç After Credits Var?"""
https://manage.wix.com/analytics-ng/assets/svg/placeholder.svg,LOTR: The War of the Rohirrim Konusu Ne?,22.08.2024,6,6,0,0,https://www.benizledim.com/post/lotr-the-war-of-the-rohirrim-konusu-ne,LOTR: The War of the Rohirrim Konusu Ne?,2024-08-22T19:36:07.021Z,Alphan Karabat,https://www.benizledim.com/profile/alphankarabat/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""LOTR: The War of the Rohirrim Konusu Ne?"""
"https://static.wixstatic.com/media/e2372f_bb67c7930b1b43a2922e8a6b49f679b3~mv2.jpeg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/e2372f_bb67c7930b1b43a2922e8a6b49f679b3~mv2.jpeg",Babysitter,25.08.2022,6,6,0,0,https://www.benizledim.com/post/babysitter,Babysitter,2022-08-25T16:20:47.157Z,Gökçe Serim,https://www.benizledim.com/profile/serimgokce/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Babysitter"""
"https://static.wixstatic.com/media/6d029e_e331ba41d22c411cae975a05872ed431~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/6d029e_e331ba41d22c411cae975a05872ed431~mv2.jpg",Hanedanlığa Veda: Succession,04.06.2023,6,6,0,0,https://www.benizledim.com/post/hanedanlığa-veda-succession,Hanedanlığa Veda: Succession,2023-06-04T15:01:17.804Z,İris Eryılmaz,https://www.benizledim.com/profile/iriseryilmaz/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Hanedanlığa Veda: Succession"""
"https://static.wixstatic.com/media/62987b_87daf8d32da44c249e3e1236f876e584~mv2.png/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/62987b_87daf8d32da44c249e3e1236f876e584~mv2.png",“İnsanlar İkiye Ayrılır” Filmler de Öyle,26.08.2022,6,6,0,0,https://www.benizledim.com/post/i̇nsanlar-i̇kiye-ayrılır-filmler-de-öyle,"“İnsanlar İkiye Ayrılır”, Filmler de Öyle",2022-08-26T19:07:44.138Z,Lütfican Umut,https://www.benizledim.com/profile/lutficanumut/profile,resolved,normalized_title,unique live title match,"site:benizledim.com/post ""“İnsanlar İkiye Ayrılır” Filmler de Öyle"""
"https://static.wixstatic.com/media/307081_8be86ff64e044c23817ea20a11a7b53f~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/307081_8be86ff64e044c23817ea20a11a7b53f~mv2.jpg",Kara Kedi Ak Kedi: Palmiye'den 3 Yıkılıştan 6 Yıl Sonra,13.09.2022,6,6,0,0,https://www.benizledim.com/post/kara-kedi-ak-kedi-palmiye-den-3-yıkılıştan-6-yıl-sonra,Kara Kedi Ak Kedi: Palmiye'den 3 Yıkılıştan 6 Yıl Sonra,2022-09-13T19:35:04.632Z,BIZSSN,https://www.benizledim.com/profile/bizssn/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Kara Kedi Ak Kedi: Palmiye'den 3 Yıkılıştan 6 Yıl Sonra"""
"https://static.wixstatic.com/media/6d029e_109da9ea4f994d1b815c5ce192f9caaa~mv2.jpeg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/6d029e_109da9ea4f994d1b815c5ce192f9caaa~mv2.jpeg",Kurak Günler: Yanıklar ve Gerçekler,10.12.2022,5,5,0,0,https://www.benizledim.com/post/kurak-günler-yanıklar-ve-gerçekler,Kurak Günler: Yanıklar ve Gerçekler,2022-12-10T15:39:53.864Z,İris Eryılmaz,https://www.benizledim.com/profile/iriseryilmaz/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Kurak Günler: Yanıklar ve Gerçekler"""
"https://static.wixstatic.com/media/4c3f56_82413760af8e42f18a23bf4bc9dc7930~mv2.webp/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/4c3f56_82413760af8e42f18a23bf4bc9dc7930~mv2.webp",Filmekimi'nde Bu Filmleri Kaçırmayın! (Filmekimi 2023),05.10.2023,5,5,0,0,https://www.benizledim.com/post/filmekimi-nde-bu-filmleri-kaçırmayın-filmekimi-2023,Filmekimi'nde Bu Filmleri Kaçırmayın! (Filmekimi 2023),2023-10-05T20:04:37.529Z,Su Evci,https://www.benizledim.com/profile/nsuevci/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Filmekimi'nde Bu Filmleri Kaçırmayın! (Filmekimi 2023)"""
"https://static.wixstatic.com/media/34960a_a8169c04ba134829ad574934834a9792~mv2.jpeg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/34960a_a8169c04ba134829ad574934834a9792~mv2.jpeg",OLDBOY: 15 Yılda Bir İnsan Ne Kadar Değişebilir?,14.09.2022,5,3,0,0,https://www.benizledim.com/post/oldboy-15-yilda-bir-insan-ne-kadar-degisebilir,OLDBOY: 15 Yılda Bir İnsan Ne Kadar Değişebilir?,2022-09-13T22:06:59.915Z,Hümeyra Fidan,https://www.benizledim.com/profile/humeyrafidan8/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""OLDBOY: 15 Yılda Bir İnsan Ne Kadar Değişebilir?"""
"https://static.wixstatic.com/media/840234_b78ed0863a59477e85e8d07cbb2bd8f3~mv2.webp/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/840234_b78ed0863a59477e85e8d07cbb2bd8f3~mv2.webp",Korku Sinemasının Auteur Filmi: The Lighthouse (2019),11.08.2023,5,5,0,0,https://www.benizledim.com/post/korku-si-nemasinin-auteur-fi-lmi-the-lighthouse-2019,Korku Sinemasının Auteur Filmi: The Lighthouse (2019),2023-08-11T13:43:31.696Z,Ömer Keleş,https://www.benizledim.com/profile/omer-keless-06190385/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Korku Sinemasının Auteur Filmi: The Lighthouse (2019)"""
"https://static.wixstatic.com/media/6d029e_1c5182438976409493bfcbdb1abca0b6~mv2.png/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/6d029e_1c5182438976409493bfcbdb1abca0b6~mv2.png",Çilingir Sofrası: Yarım Kalan Bir Hikaye,05.05.2023,5,5,0,0,https://www.benizledim.com/post/çilingir-sofrası-yarım-kalan-bir-hikaye,Çilingir Sofrası: Yarım Kalan Bir Hikaye,2023-05-05T13:02:26.849Z,İris Eryılmaz,https://www.benizledim.com/profile/iriseryilmaz/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Çilingir Sofrası: Yarım Kalan Bir Hikaye"""
"https://static.wixstatic.com/media/61dd5d_563eefe7d5a54f9fb785fd032e15fed7~mv2.png/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/61dd5d_563eefe7d5a54f9fb785fd032e15fed7~mv2.png",Art House Filmlerin Sıkıcı mı Olması Gerekir?,16.04.2023,5,5,0,0,https://www.benizledim.com/post/arthousefilmleyrnedir,Art House Filmlerin Sıkıcı mı Olması Gerekir?,2023-04-16T14:30:12.394Z,Ben İzledim,https://www.benizledim.com/profile/benizledimblog/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Art House Filmlerin Sıkıcı mı Olması Gerekir?"""
"https://static.wixstatic.com/media/ea6528_447e5d86b8394acdb6287a520d079f32~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/ea6528_447e5d86b8394acdb6287a520d079f32~mv2.jpg",Samsara Belgeseli Üzerine,04.08.2023,5,5,0,0,https://www.benizledim.com/post/samsara-belgeseli-üzeri-ne,Samsara Belgeseli Üzerine,2023-08-03T21:36:40.508Z,Tuğba Ç,https://www.benizledim.com/profile/tugba/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Samsara Belgeseli Üzerine"""
"https://static.wixstatic.com/media/2031bc_77a10ff68f0d4dcd9db6246786929a27~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_77a10ff68f0d4dcd9db6246786929a27~mv2.jpg",Spider-Man'den Fazlası Peter Parker,03.07.2023,5,5,0,0,https://www.benizledim.com/post/peter-parker-olmak,Spider-Man'den Fazlası Peter Parker,2023-07-03T07:00:18.623Z,Alphan Karabat,https://www.benizledim.com/profile/alphankarabat/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Spider-Man'den Fazlası Peter Parker"""
"https://static.wixstatic.com/media/61dd5d_271d4fa95b184bdeb67d8b5f3b7a9a0b~mv2.png/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/61dd5d_271d4fa95b184bdeb67d8b5f3b7a9a0b~mv2.png",A Woman Escapes- Gidiş O Gidiş,14.04.2023,5,5,0,0,https://www.benizledim.com/post/a-woman-escapes-gidiş-o-gidiş,A Woman Escapes- Gidiş O Gidiş,2023-04-14T14:47:58.516Z,Gurur Sönmez,https://www.benizledim.com/profile/gurursonmez/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""A Woman Escapes- Gidiş O Gidiş"""
"https://static.wixstatic.com/media/2031bc_8724b95ceb4b41edb30ba0763ae9f6a6~mv2.webp/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_8724b95ceb4b41edb30ba0763ae9f6a6~mv2.webp",Wakanda Forever - Yaşasın Wakanda,12.11.2022,5,5,0,0,,,,,,missing_live_match,,,"site:benizledim.com/post ""Wakanda Forever - Yaşasın Wakanda"""
"https://static.wixstatic.com/media/307081_404c5005d8d6448b999a873ad019f0e5~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/307081_404c5005d8d6448b999a873ad019f0e5~mv2.jpg",Gamsız Hayat: Aftersun,12.01.2023,5,3,0,0,https://www.benizledim.com/post/gamsiz-hayat-aftersun,Gamsız Hayat: Aftersun,2023-01-12T14:24:41.272Z,BIZSSN,https://www.benizledim.com/profile/bizssn/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Gamsız Hayat: Aftersun"""
"https://static.wixstatic.com/media/2031bc_1a35230bcf0040adaf88fb433de0ff2f~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_1a35230bcf0040adaf88fb433de0ff2f~mv2.jpg",Andor - Asi Adam Geri Döndü!,07.12.2022,5,5,0,0,https://www.benizledim.com/post/andor,Andor - Asi Adam Geri Döndü!,2022-12-07T18:25:12.322Z,Alphan Karabat,https://www.benizledim.com/profile/alphankarabat/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Andor - Asi Adam Geri Döndü!"""
